,id,coord,name,population_density60,population_density25,population_density15,born_immunity_integrity,attained_immunity_debuff,healthy_eater,smoker,drinker,infected,quarantined,dead
2415,2416,"(150, 111)",U. X,True,False,False,91,0,False,True,False,0,0,0
2416,2417,"(97, 103)",V. G,True,False,False,100,0,False,False,False,0,0,0
2417,2418,"(149, 79)",G. T,True,False,False,100,0,False,False,True,0,0,0
2418,2419,"(129, 136)",A. E,True,False,False,100,0,False,False,False,0,0,0
2419,2420,"(17, 113)",G. A,False,False,True,100,0,True,False,True,0,0,0
2420,2421,"(74, 133)",P. K,True,False,False,100,0,True,False,False,0,0,0
2421,2422,"(34, 122)",I. T,False,True,False,100,0,False,False,True,0,0,0
2422,2423,"(116, 95)",Z. J,True,False,False,100,0,False,False,True,0,0,0
2423,2424,"(39, 55)",G. W,False,True,False,100,0,False,False,True,0,0,0
2424,2425,"(157, 66)",B. H,False,True,False,100,0,False,False,False,0,0,0
2425,2426,"(17, 59)",T. X,False,False,True,100,0,False,False,False,0,0,0
2426,2427,"(41, 58)",I. K,True,False,False,100,0,False,False,True,0,0,0
2427,2428,"(76, 170)",N. H,False,False,True,100,0,False,False,False,0,0,0
2428,2429,"(121, 101)",F. Z,True,False,False,100,0,False,False,True,0,0,0
2429,2430,"(60, 142)",X. C,True,False,False,100,0,False,False,True,0,0,0
2430,2431,"(145, 85)",C. F,True,False,False,100,0,False,False,False,0,0,0
2431,2432,"(65, 157)",I. F,False,True,False,100,0,True,False,True,0,0,0
2432,2433,"(94, 80)",A. G,True,False,False,100,0,False,False,True,0,0,0
2433,2434,"(26, 122)",M. M,False,True,False,100,0,True,False,True,0,0,0
2434,2435,"(28, 82)",K. G,False,True,False,100,0,False,False,False,0,0,0
2435,2436,"(58, 108)",Y. W,True,False,False,100,0,False,False,True,0,0,0
2436,2437,"(91, 65)",O. V,True,False,False,62,0,False,False,False,0,0,0
2437,2438,"(121, 105)",G. V,True,False,False,85,0,True,False,False,0,0,0
2438,2439,"(78, 133)",M. O,True,False,False,100,0,False,False,True,0,0,0
2439,2440,"(91, 69)",W. I,True,False,False,100,0,False,False,True,0,0,0
2440,2441,"(94, 114)",M. K,True,False,False,100,0,False,False,True,0,0,0
2441,2442,"(153, 64)",W. J,False,True,False,100,0,False,False,True,0,0,0
2442,2443,"(43, 113)",Z. O,True,False,False,100,0,True,True,True,0,0,0
2443,2444,"(101, 25)",E. I,False,True,False,100,0,False,False,False,0,0,0
2444,2445,"(65, 163)",B. U,False,True,False,100,0,False,True,False,0,0,0
2445,2446,"(119, 37)",R. E,True,False,False,100,0,False,False,True,0,0,0
2446,2447,"(117, 137)",L. J,True,False,False,100,0,False,False,True,0,0,0
2447,2448,"(93, 83)",Y. Z,True,False,False,100,0,False,False,False,0,0,0
2448,2449,"(62, 99)",H. I,True,False,False,58,0,False,False,True,0,0,0
2449,2450,"(163, 137)",O. Q,False,False,True,100,0,False,False,True,0,0,0
2450,2451,"(133, 104)",Z. F,True,False,False,100,0,False,False,True,0,0,0
2451,2452,"(118, 57)",A. E,True,False,False,100,0,True,False,False,0,0,0
2452,2453,"(111, 155)",I. J,False,True,False,100,0,True,False,True,0,0,0
2453,2454,"(98, 15)",P. K,False,False,True,91,0,True,False,True,0,0,0
2454,2455,"(62, 69)",E. F,True,False,False,100,0,False,True,True,0,0,0
2455,2456,"(78, 144)",Y. T,True,False,False,100,0,True,False,False,0,0,0
2456,2457,"(113, 25)",R. P,False,True,False,100,0,False,False,True,0,0,0
2457,2458,"(69, 62)",U. I,True,False,False,92,0,False,False,False,0,0,0
2458,2459,"(104, 91)",I. S,True,False,False,100,0,False,False,False,0,0,0
2459,2460,"(74, 107)",R. E,True,False,False,100,0,False,False,False,0,0,0
2460,2461,"(85, 103)",R. I,True,False,False,100,0,False,False,False,0,0,0
2461,2462,"(81, 68)",Q. L,True,False,False,100,0,False,True,False,0,0,0
2462,2463,"(104, 67)",Z. C,True,False,False,100,0,False,False,True,0,0,0
2463,2464,"(127, 98)",T. D,True,False,False,100,0,False,False,True,0,0,0
2464,2465,"(66, 59)",H. U,True,False,False,100,0,False,True,True,0,0,0
2465,2466,"(83, 93)",O. Z,True,False,False,100,0,True,False,True,0,0,0
2466,2467,"(101, 89)",P. F,True,False,False,100,0,False,False,False,0,0,0
2467,2468,"(112, 109)",W. O,True,False,False,100,0,False,False,False,0,0,0
2468,2469,"(148, 130)",X. L,False,True,False,100,0,True,False,True,0,0,0
2469,2470,"(79, 68)",T. T,True,False,False,100,0,False,False,True,0,0,0
2470,2471,"(81, 56)",H. G,True,False,False,100,0,True,True,True,0,0,0
2471,2472,"(166, 118)",U. T,False,False,True,100,0,False,False,False,0,0,0
2472,2473,"(116, 13)",M. F,False,False,True,100,0,False,False,False,0,0,0
2473,2474,"(45, 89)",G. O,True,False,False,100,0,True,False,False,0,0,0
2474,2475,"(28, 114)",K. D,False,True,False,100,0,False,False,True,0,0,0
2475,2476,"(79, 113)",T. N,True,False,False,87,0,False,False,True,0,0,0
2476,2477,"(98, 72)",R. F,True,False,False,100,0,False,False,True,0,0,0
2477,2478,"(76, 92)",J. J,True,False,False,100,0,True,False,True,0,0,0
2478,2479,"(142, 124)",G. Q,True,False,False,100,0,True,False,True,0,0,0
2479,2480,"(27, 127)",W. F,False,True,False,100,0,True,False,True,0,0,0
2480,2481,"(96, 98)",D. Z,True,False,False,100,0,False,False,False,0,0,0
2481,2482,"(119, 68)",J. G,True,False,False,100,0,False,False,False,0,0,0
2482,2483,"(133, 58)",S. N,True,False,False,63,0,True,False,False,0,0,0
2483,2484,"(65, 49)",A. F,True,False,False,100,0,False,False,False,0,0,0
2484,2485,"(152, 81)",S. F,True,False,False,100,0,False,True,True,0,0,0
2485,2486,"(56, 138)",M. J,True,False,False,89,0,True,False,False,0,0,0
2486,2487,"(81, 148)",C. V,True,False,False,100,0,False,False,True,0,0,0
2487,2488,"(66, 38)",Z. P,True,False,False,98,0,False,True,True,0,0,0
2488,2489,"(51, 37)",A. F,False,True,False,100,0,False,True,True,0,0,0
2489,2490,"(114, 28)",A. N,False,True,False,100,0,False,False,True,0,0,0
2490,2491,"(158, 105)",V. P,False,True,False,100,0,False,False,True,0,0,0
2491,2492,"(173, 115)",M. M,False,False,True,100,0,False,False,True,0,0,0
2492,2493,"(94, 139)",W. J,True,False,False,96,0,True,False,True,0,0,0
2493,2494,"(69, 142)",H. C,True,False,False,100,0,False,True,True,0,0,0
2494,2495,"(159, 45)",P. H,False,False,True,100,0,False,False,False,0,0,0
2495,2496,"(118, 90)",X. S,True,False,False,100,0,False,False,False,0,0,0
2496,2497,"(71, 77)",O. I,True,False,False,100,0,False,False,True,0,0,0
2497,2498,"(131, 142)",S. U,False,True,False,63,0,True,False,False,0,0,0
2498,2499,"(90, 20)",J. Y,False,True,False,100,0,False,False,False,0,0,0
2499,2500,"(47, 148)",D. O,False,True,False,100,0,False,False,False,0,0,0
2500,2501,"(70, 83)",S. S,True,False,False,100,0,True,False,True,0,0,0
2501,2502,"(86, 56)",B. D,True,False,False,100,0,True,False,False,0,0,0
2502,2503,"(149, 75)",F. C,True,False,False,100,0,False,False,False,0,0,0
2503,2504,"(69, 144)",H. G,True,False,False,100,0,False,False,True,0,0,0
2504,2505,"(48, 89)",F. J,True,False,False,100,0,True,False,True,0,0,0
2505,2506,"(63, 73)",V. K,True,False,False,100,0,True,True,False,0,0,0
2506,2507,"(98, 127)",M. E,True,False,False,100,0,True,False,False,0,0,0
2507,2508,"(176, 85)",H. R,False,False,True,92,0,False,False,True,0,0,0
2508,2509,"(90, 29)",Y. P,False,True,False,100,0,True,False,True,0,0,0
2509,2510,"(43, 44)",E. G,False,True,False,100,0,True,False,True,0,0,0
2510,2511,"(98, 16)",Y. S,False,True,False,100,0,False,False,True,0,0,0
2511,2512,"(40, 52)",B. U,False,True,False,56,0,True,False,True,0,0,0
2512,2513,"(82, 52)",K. G,True,False,False,100,0,False,False,False,0,0,0
2513,2514,"(91, 68)",N. B,True,False,False,99,0,False,False,False,0,0,0
2514,2515,"(129, 61)",X. Q,True,False,False,100,0,False,False,True,0,0,0
2515,2516,"(144, 79)",V. X,True,False,False,100,0,False,False,False,0,0,0
2516,2517,"(63, 139)",C. P,True,False,False,100,0,False,False,True,0,0,0
2517,2518,"(45, 106)",A. L,True,False,False,100,0,False,False,False,0,0,0
2518,2519,"(122, 131)",Q. V,True,False,False,100,0,True,False,True,0,0,0
2519,2520,"(109, 156)",U. U,False,True,False,100,0,False,False,False,0,0,0
2520,2521,"(131, 135)",C. W,True,False,False,96,0,False,False,False,0,0,0
2521,2522,"(73, 52)",T. R,True,False,False,100,0,False,False,False,0,0,0
2522,2523,"(151, 60)",K. E,False,True,False,100,0,False,True,True,0,0,0
2523,2524,"(123, 93)",K. I,True,False,False,100,0,False,False,True,0,0,0
2524,2525,"(144, 144)",S. B,False,True,False,100,0,False,False,True,0,0,0
2525,2526,"(36, 96)",A. L,True,False,False,100,0,False,False,True,0,0,0
2526,2527,"(148, 114)",K. X,True,False,False,100,0,True,False,True,0,0,0
2527,2528,"(99, 140)",I. D,True,False,False,100,0,True,False,False,0,0,0
2528,2529,"(72, 62)",X. B,True,False,False,100,0,False,False,False,0,0,0
2529,2530,"(64, 35)",B. O,False,True,False,100,0,False,False,False,0,0,0
2530,2531,"(125, 159)",Z. K,False,True,False,100,0,False,False,True,0,0,0
2531,2532,"(39, 79)",L. W,True,False,False,100,0,False,True,True,0,0,0
2532,2533,"(75, 40)",D. B,True,False,False,100,0,True,False,True,0,0,0
2533,2534,"(37, 32)",I. L,False,False,True,100,0,False,False,False,0,0,0
2534,2535,"(64, 109)",Y. Q,True,False,False,100,0,True,False,True,0,0,0
2535,2536,"(134, 62)",N. N,True,False,False,100,0,False,False,True,0,0,0
2536,2537,"(160, 78)",E. Q,False,True,False,100,0,False,True,True,0,0,0
2537,2538,"(70, 140)",W. K,True,False,False,100,0,False,False,False,0,0,0
2538,2539,"(126, 105)",O. E,True,False,False,100,0,False,False,False,0,0,0
2539,2540,"(84, 33)",I. W,True,False,False,100,0,False,False,False,0,0,0
2540,2541,"(121, 126)",Y. R,True,False,False,100,0,False,True,True,0,0,0
2541,2542,"(97, 51)",M. V,True,False,False,100,0,False,True,False,0,0,0
2542,2543,"(86, 167)",H. D,False,True,False,100,0,False,False,True,0,0,0
2543,2544,"(43, 139)",N. J,False,True,False,100,0,False,False,True,0,0,0
2544,2545,"(89, 22)",R. Q,False,True,False,100,0,True,False,True,0,0,0
2545,2546,"(70, 11)",N. U,False,False,True,100,0,False,False,True,0,0,0
2546,2547,"(107, 76)",O. H,True,False,False,61,0,True,False,False,0,0,0
2547,2548,"(82, 127)",M. N,True,False,False,100,0,True,False,False,0,0,0
2548,2549,"(65, 145)",S. L,True,False,False,100,0,True,False,False,0,0,0
2549,2550,"(147, 121)",Z. D,True,False,False,62,0,False,False,False,0,0,0
2550,2551,"(61, 47)",O. V,True,False,False,95,0,True,False,True,0,0,0
2551,2552,"(32, 144)",W. E,False,False,True,100,0,False,False,True,0,0,0
2552,2553,"(154, 93)",M. A,True,False,False,92,0,True,False,True,0,0,0
2553,2554,"(55, 120)",V. M,True,False,False,95,0,False,False,True,0,0,0
2554,2555,"(131, 102)",L. H,True,False,False,100,0,True,False,False,0,0,0
2555,2556,"(79, 105)",N. S,True,False,False,100,0,False,False,True,0,0,0
2556,2557,"(100, 100)",L. U,True,False,False,53,0,True,False,False,0,0,0
2557,2558,"(96, 160)",B. T,False,True,False,85,0,False,False,True,0,0,0
2558,2559,"(107, 34)",N. F,True,False,False,100,0,True,False,True,0,0,0
2559,2560,"(102, 79)",G. S,True,False,False,100,0,False,False,True,0,0,0
2560,2561,"(85, 129)",A. R,True,False,False,89,0,False,False,False,0,0,0
2561,2562,"(156, 40)",K. Z,False,False,True,100,0,True,False,True,0,0,0
2562,2563,"(69, 50)",V. X,True,False,False,100,0,True,False,True,0,0,0
2563,2564,"(39, 116)",P. D,True,False,False,100,0,False,True,True,0,0,0
2564,2565,"(81, 11)",M. B,False,False,True,100,0,False,False,True,0,0,0
2565,2566,"(56, 113)",T. R,True,False,False,100,0,False,False,False,0,0,0
2566,2567,"(141, 132)",R. V,False,True,False,95,0,False,False,True,0,0,0
2567,2568,"(34, 117)",Y. L,False,True,False,100,0,False,False,True,0,0,0
2568,2569,"(55, 71)",B. O,True,False,False,100,0,False,False,True,0,0,0
2569,2570,"(41, 57)",F. F,True,False,False,100,0,False,False,True,0,0,0
2570,2571,"(126, 77)",D. J,True,False,False,100,0,False,False,True,0,0,0
2571,2572,"(166, 125)",O. R,False,False,True,100,0,False,False,False,0,0,0
2572,2573,"(52, 71)",K. S,True,False,False,100,0,False,False,True,0,0,0
2573,2574,"(79, 52)",Z. I,True,False,False,100,0,False,False,True,0,0,0
2574,2575,"(83, 42)",P. E,True,False,False,100,0,False,False,False,0,0,0
2575,2576,"(55, 56)",S. T,True,False,False,100,0,False,False,False,0,0,0
2576,2577,"(160, 52)",J. T,False,False,True,100,0,True,False,False,0,0,0
2577,2578,"(54, 158)",O. Z,False,True,False,85,0,False,False,False,0,0,0
2578,2579,"(43, 61)",R. K,True,False,False,100,0,True,True,True,0,0,0
2579,2580,"(154, 140)",I. D,False,False,True,100,0,False,False,True,0,0,0
2580,2581,"(102, 38)",W. U,True,False,False,93,0,False,False,True,0,0,0
2581,2582,"(90, 129)",M. D,True,False,False,100,0,False,False,False,0,0,0
2582,2583,"(50, 67)",D. G,True,False,False,87,0,True,False,True,0,0,0
2583,2584,"(149, 85)",N. J,True,False,False,96,0,False,False,True,0,0,0
2584,2585,"(93, 84)",O. A,True,False,False,100,0,False,False,False,0,0,0
2585,2586,"(100, 95)",E. P,True,False,False,92,0,False,False,False,0,0,0
2586,2587,"(29, 117)",T. M,False,True,False,100,0,True,False,True,0,0,0
2587,2588,"(128, 60)",U. W,True,False,False,100,0,False,False,False,0,0,0
2588,2589,"(79, 16)",X. X,False,False,True,100,0,False,False,True,0,0,0
2589,2590,"(54, 34)",F. W,False,True,False,57,0,False,False,True,0,0,0
2590,2591,"(168, 91)",L. L,False,True,False,100,0,False,False,False,0,0,0
2591,2592,"(110, 58)",Y. J,True,False,False,99,0,False,False,False,0,0,0
2592,2593,"(120, 62)",H. H,True,False,False,100,0,False,False,False,0,0,0
2593,2594,"(17, 119)",A. J,False,False,True,100,0,False,False,False,0,0,0
2594,2595,"(123, 132)",K. N,True,False,False,100,0,True,False,False,0,0,0
2595,2596,"(62, 95)",K. U,True,False,False,100,0,True,False,True,0,0,0
2596,2597,"(143, 47)",W. Z,False,True,False,100,0,False,False,True,0,0,0
2597,2598,"(77, 161)",R. B,False,True,False,100,0,False,True,True,0,0,0
2598,2599,"(51, 84)",X. A,True,False,False,100,0,False,True,False,0,0,0
2599,2600,"(116, 83)",D. I,True,False,False,99,0,False,False,True,0,0,0
2600,2601,"(55, 167)",B. V,False,False,True,100,0,False,False,True,0,0,0
2601,2602,"(109, 62)",F. F,True,False,False,100,0,False,False,False,0,0,0
2602,2603,"(125, 45)",H. B,True,False,False,100,0,True,False,False,0,0,0
2603,2604,"(155, 60)",W. M,False,True,False,100,0,False,False,False,0,0,0
2604,2605,"(46, 100)",D. H,True,False,False,90,0,False,True,True,0,0,0
2605,2606,"(72, 74)",Y. X,True,False,False,100,0,True,False,True,0,0,0
2606,2607,"(119, 145)",H. A,True,False,False,100,0,False,False,True,0,0,0
2607,2608,"(64, 43)",E. Y,True,False,False,100,0,False,False,True,0,0,0
2608,2609,"(150, 142)",R. J,False,False,True,100,0,False,False,True,0,0,0
2609,2610,"(90, 55)",G. T,True,False,False,100,0,False,False,True,0,0,0
2610,2611,"(107, 50)",E. G,True,False,False,100,0,True,True,True,0,0,0
2611,2612,"(103, 44)",K. G,True,False,False,100,0,True,False,False,0,0,0
2612,2613,"(68, 77)",Q. N,True,False,False,98,0,False,False,True,0,0,0
2613,2614,"(165, 128)",P. Z,False,False,True,100,0,True,False,True,0,0,0
2614,2615,"(140, 129)",J. H,True,False,False,100,0,False,False,True,0,0,0
2615,2616,"(111, 53)",N. J,True,False,False,100,0,False,False,True,0,0,0
2616,2617,"(59, 149)",Y. O,False,True,False,100,0,False,True,True,0,0,0
2617,2618,"(151, 99)",R. P,True,False,False,100,0,True,False,False,0,0,0
2618,2619,"(59, 33)",R. C,False,True,False,87,0,False,False,True,0,0,0
2619,2620,"(50, 88)",G. Q,True,False,False,100,0,False,False,True,0,0,0
2620,2621,"(20, 106)",T. Y,False,True,False,100,0,False,True,True,0,0,0
2621,2622,"(45, 25)",Q. Z,False,False,True,100,0,False,True,True,0,0,0
2622,2623,"(55, 138)",W. T,True,False,False,100,0,False,False,True,0,0,0
2623,2624,"(90, 134)",V. G,True,False,False,87,0,True,True,True,0,0,0
2624,2625,"(87, 92)",G. U,True,False,False,100,0,True,False,False,0,0,0
2625,2626,"(112, 139)",B. Q,True,False,False,100,0,False,True,False,0,0,0
2626,2627,"(25, 60)",G. A,False,True,False,100,0,False,False,True,0,0,0
2627,2628,"(96, 46)",V. Q,True,False,False,100,0,False,False,True,0,0,0
2628,2629,"(150, 140)",S. R,False,True,False,100,0,False,False,False,0,0,0
2629,2630,"(108, 117)",U. C,True,False,False,65,0,False,True,True,0,0,0
2630,2631,"(32, 49)",J. L,False,True,False,100,0,True,True,True,0,0,0
2631,2632,"(119, 69)",E. V,True,False,False,100,0,False,False,True,0,0,0
2632,2633,"(104, 25)",H. N,False,True,False,99,0,False,False,True,0,0,0
2633,2634,"(73, 146)",R. H,True,False,False,100,0,False,False,True,0,0,0
2634,2635,"(87, 114)",H. S,True,False,False,100,0,True,False,True,0,0,0
2635,2636,"(135, 39)",N. F,False,True,False,100,0,False,False,True,0,0,0
2636,2637,"(89, 131)",L. W,True,False,False,98,0,True,True,True,0,0,0
2637,2638,"(168, 62)",S. L,False,False,True,89,0,False,False,True,0,0,0
2638,2639,"(115, 149)",H. K,True,False,False,100,0,True,False,True,0,0,0
2639,2640,"(146, 52)",U. H,False,True,False,100,0,False,False,False,0,0,0
2640,2641,"(85, 157)",T. H,False,True,False,96,0,True,False,False,0,0,0
2641,2642,"(107, 135)",O. N,True,False,False,100,0,True,False,True,0,0,0
2642,2643,"(43, 142)",N. H,False,True,False,100,0,True,False,True,0,0,0
2643,2644,"(67, 168)",M. X,False,False,True,100,0,True,False,True,0,0,0
2644,2645,"(47, 51)",L. M,True,False,False,100,0,False,False,False,0,0,0
2645,2646,"(144, 41)",S. X,False,True,False,100,0,True,True,False,0,0,0
2646,2647,"(102, 39)",X. B,True,False,False,100,0,False,False,False,0,0,0
2647,2648,"(101, 94)",I. N,True,False,False,92,0,False,True,True,0,0,0
2648,2649,"(61, 40)",G. V,True,False,False,100,0,False,False,True,0,0,0
2649,2650,"(150, 70)",J. E,True,False,False,100,0,False,False,True,0,0,0
2650,2651,"(100, 124)",I. R,True,False,False,100,0,False,False,True,0,0,0
2651,2652,"(125, 111)",S. Z,True,False,False,100,0,True,False,True,0,0,0
2652,2653,"(166, 113)",K. S,False,False,True,100,0,True,False,True,0,0,0
2653,2654,"(100, 152)",A. L,True,False,False,100,0,True,False,True,0,0,0
2654,2655,"(34, 146)",M. U,False,False,True,100,0,True,False,True,0,0,0
2655,2656,"(84, 54)",J. D,True,False,False,100,0,True,True,True,0,0,0
2656,2657,"(36, 113)",K. N,True,False,False,100,0,False,False,False,0,0,0
2657,2658,"(25, 120)",F. E,False,True,False,100,0,True,False,True,0,0,0
2658,2659,"(148, 71)",Y. M,True,False,False,59,0,False,False,False,0,0,0
2659,2660,"(44, 78)",K. E,True,False,False,100,0,True,False,True,0,0,0
2660,2661,"(68, 140)",O. D,True,False,False,100,0,True,False,True,0,0,0
2661,2662,"(125, 103)",H. L,True,False,False,100,0,True,False,True,0,0,0
2662,2663,"(122, 159)",F. V,False,True,False,57,0,True,False,False,0,0,0
2663,2664,"(141, 123)",O. I,True,False,False,100,0,True,False,True,0,0,0
2664,2665,"(99, 57)",B. P,True,False,False,100,0,False,True,True,0,0,0
2665,2666,"(135, 80)",X. T,True,False,False,100,0,False,False,False,0,0,0
2666,2667,"(53, 161)",K. S,False,False,True,100,0,False,False,True,0,0,0
2667,2668,"(52, 48)",X. T,True,False,False,100,0,False,False,True,0,0,0
2668,2669,"(98, 154)",H. H,True,False,False,100,0,False,False,False,0,0,0
2669,2670,"(106, 145)",Z. P,True,False,False,87,0,False,False,True,0,0,0
2670,2671,"(155, 61)",O. T,False,True,False,100,0,False,False,True,0,0,0
2671,2672,"(158, 95)",S. T,False,True,False,96,0,False,True,False,0,0,0
2672,2673,"(126, 29)",C. D,False,True,False,100,0,False,False,False,0,0,0
2673,2674,"(78, 63)",R. I,True,False,False,100,0,False,False,True,0,0,0
2674,2675,"(135, 101)",Q. I,True,False,False,100,0,False,False,False,0,0,0
2675,2676,"(118, 78)",F. T,True,False,False,100,0,True,False,False,0,0,0
2676,2677,"(99, 132)",H. J,True,False,False,100,0,False,False,True,0,0,0
2677,2678,"(74, 11)",K. C,False,False,True,100,0,False,False,False,0,0,0
2678,2679,"(79, 84)",L. S,True,False,False,100,0,False,False,True,0,0,0
2679,2680,"(137, 59)",M. O,True,False,False,100,0,False,False,False,0,0,0
2680,2681,"(114, 73)",J. H,True,False,False,55,0,False,False,False,0,0,0
2681,2682,"(79, 103)",M. R,True,False,False,100,0,False,False,True,0,0,0
2682,2683,"(50, 98)",Z. B,True,False,False,86,0,True,False,True,0,0,0
2683,2684,"(91, 160)",T. N,False,True,False,100,0,False,False,False,0,0,0
2684,2685,"(71, 136)",Y. Q,True,False,False,100,0,False,False,True,0,0,0
2685,2686,"(100, 128)",U. K,True,False,False,89,0,True,False,True,0,0,0
2686,2687,"(143, 81)",F. L,True,False,False,100,0,False,False,True,0,0,0
2687,2688,"(58, 155)",C. U,False,True,False,100,0,True,False,True,0,0,0
2688,2689,"(112, 13)",H. G,False,False,True,100,0,False,False,True,0,0,0
2689,2690,"(156, 127)",O. I,False,True,False,100,0,False,False,False,0,0,0
2690,2691,"(49, 98)",A. Z,True,False,False,100,0,False,False,False,0,0,0
2691,2692,"(88, 152)",V. D,True,False,False,65,0,False,False,True,0,0,0
2692,2693,"(104, 107)",C. I,True,False,False,100,0,False,False,False,0,0,0
2693,2694,"(54, 61)",K. E,True,False,False,100,0,True,True,True,0,0,0
2694,2695,"(111, 120)",E. E,True,False,False,100,0,False,False,False,0,0,0
2695,2696,"(145, 75)",P. I,True,False,False,100,0,True,False,False,0,0,0
2696,2697,"(97, 88)",E. W,True,False,False,100,0,True,False,True,0,0,0
2697,2698,"(136, 108)",Z. J,True,False,False,100,0,False,False,True,0,0,0
2698,2699,"(117, 139)",W. U,True,False,False,100,0,True,False,True,0,0,0
2699,2700,"(39, 56)",Y. Q,False,True,False,93,0,True,False,True,0,0,0
2700,2701,"(124, 36)",B. C,False,True,False,100,0,True,False,False,0,0,0
2701,2702,"(128, 59)",F. L,True,False,False,100,0,False,False,False,0,0,0
2702,2703,"(147, 87)",E. E,True,False,False,100,0,False,False,False,0,0,0
2703,2704,"(88, 94)",D. H,True,False,False,100,0,False,False,True,0,0,0
2704,2705,"(96, 153)",D. D,True,False,False,100,0,False,False,True,0,0,0
2705,2706,"(121, 36)",U. C,False,True,False,100,0,False,False,True,0,0,0
2706,2707,"(26, 88)",F. J,False,True,False,100,0,False,False,True,0,0,0
2707,2708,"(108, 64)",R. H,True,False,False,100,0,False,True,False,0,0,0
2708,2709,"(79, 20)",I. A,False,True,False,100,0,False,False,True,0,0,0
2709,2710,"(48, 93)",T. M,True,False,False,100,0,False,False,True,0,0,0
2710,2711,"(126, 96)",Y. T,True,False,False,100,0,True,True,True,0,0,0
2711,2712,"(40, 112)",E. C,True,False,False,85,0,False,False,True,0,0,0
2712,2713,"(44, 77)",P. O,True,False,False,100,0,True,False,True,0,0,0
2713,2714,"(62, 15)",E. P,False,False,True,100,0,False,False,True,0,0,0
2714,2715,"(71, 161)",K. H,False,True,False,100,0,False,True,True,0,0,0
2715,2716,"(68, 38)",A. F,True,False,False,100,0,False,True,False,0,0,0
2716,2717,"(71, 109)",E. Y,True,False,False,100,0,True,False,True,0,0,0
2717,2718,"(10, 109)",J. A,False,False,True,100,0,False,False,True,0,0,0
2718,2719,"(23, 127)",T. B,False,False,True,100,0,False,False,False,0,0,0
2719,2720,"(105, 58)",P. G,True,False,False,100,0,True,False,True,0,0,0
2720,2721,"(84, 53)",P. K,True,False,False,100,0,False,False,True,0,0,0
2721,2722,"(147, 40)",N. K,False,True,False,86,0,True,False,True,0,0,0
2722,2723,"(84, 157)",W. T,False,True,False,100,0,False,False,True,0,0,0
2723,2724,"(89, 85)",Q. B,True,False,False,100,0,True,False,True,0,0,0
2724,2725,"(71, 66)",E. T,True,False,False,100,0,True,False,False,0,0,0
2725,2726,"(99, 15)",M. Y,False,False,True,92,0,True,False,True,0,0,0
2726,2727,"(16, 76)",K. H,False,False,True,100,0,False,False,True,0,0,0
2727,2728,"(120, 47)",Z. P,True,False,False,100,0,False,False,False,0,0,0
2728,2729,"(153, 55)",J. E,False,True,False,100,0,False,False,True,0,0,0
2729,2730,"(61, 166)",H. G,False,False,True,91,0,True,False,False,0,0,0
2730,2731,"(70, 73)",N. Q,True,False,False,100,0,False,True,False,0,0,0
2731,2732,"(100, 94)",F. L,True,False,False,100,0,True,False,False,0,0,0
2732,2733,"(144, 56)",P. T,False,True,False,100,0,True,True,True,0,0,0
2733,2734,"(46, 80)",H. T,True,False,False,100,0,False,False,True,0,0,0
2734,2735,"(113, 140)",U. F,True,False,False,96,0,False,False,True,0,0,0
2735,2736,"(133, 105)",H. J,True,False,False,100,0,True,False,True,0,0,0
2736,2737,"(92, 62)",Q. B,True,False,False,100,0,True,False,True,0,0,0
2737,2738,"(97, 130)",T. X,True,False,False,100,0,False,False,True,0,0,0
2738,2739,"(30, 100)",H. B,True,False,False,100,0,False,False,True,0,0,0
2739,2740,"(44, 131)",I. N,True,False,False,100,0,False,False,False,0,0,0
2740,2741,"(113, 100)",R. Y,True,False,False,55,0,False,False,True,0,0,0
2741,2742,"(46, 159)",O. Q,False,False,True,100,0,True,False,True,0,0,0
2742,2743,"(58, 85)",K. U,True,False,False,100,0,False,False,False,0,0,0
2743,2744,"(103, 93)",T. B,True,False,False,100,0,True,True,False,0,0,0
2744,2745,"(150, 85)",Z. T,True,False,False,100,0,False,True,True,0,0,0
2745,2746,"(62, 97)",S. N,True,False,False,100,0,False,False,True,0,0,0
2746,2747,"(27, 99)",F. U,False,True,False,100,0,False,False,False,0,0,0
2747,2748,"(97, 149)",G. J,True,False,False,100,0,False,False,True,0,0,0
2748,2749,"(48, 130)",F. B,True,False,False,100,0,True,False,False,0,0,0
2749,2750,"(67, 54)",D. E,True,False,False,100,0,True,False,False,0,0,0
2750,2751,"(73, 159)",N. F,False,True,False,100,0,True,False,True,0,0,0
2751,2752,"(84, 62)",Y. A,True,False,False,100,0,False,True,True,0,0,0
2752,2753,"(123, 88)",R. B,True,False,False,100,0,True,False,False,0,0,0
2753,2754,"(112, 133)",P. J,True,False,False,100,0,True,False,True,0,0,0
2754,2755,"(32, 95)",Z. K,True,False,False,100,0,True,False,False,0,0,0
2755,2756,"(80, 92)",V. W,True,False,False,90,0,False,False,False,0,0,0
2756,2757,"(79, 31)",E. V,True,False,False,100,0,True,False,False,0,0,0
2757,2758,"(152, 145)",W. X,False,False,True,100,0,True,False,True,0,0,0
2758,2759,"(57, 82)",R. A,True,False,False,100,0,True,False,True,0,0,0
2759,2760,"(79, 85)",S. O,True,False,False,50,0,False,False,True,0,0,0
2760,2761,"(134, 50)",L. R,True,False,False,100,0,True,False,True,0,0,0
